origin,    yr,trip_code,  sample_no,sub_sample_no,area ,species,    fish_no,  lgth,lgth_code,sex,gonad_stage,     weight,otolith_weight,otolith_weight2,otolith_lgth,otolith_width,material1,material2,fish_select_meth,proj_code   ,collection_date,comments
KAH,2020,kah2001,22,1,BPLE,SNA,22,16.5,E,2,1,122,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,23,9.3,E,3,,20,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,24,9.4,E,3,,16,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,25,8.7,E,3,,16,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,26,43,E,1,3,1762,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,22,1,BPLE,SNA,27,57.8,E,1,3,3768,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,1,26.2,E,1,3,426,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,2,13.4,E,3,,50,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,3,12.5,E,3,,50,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,4,17.2,E,1,1,136,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,5,13,E,3,,50,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,6,10.9,E,3,,32,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,7,16.3,E,1,1,100,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,8,17.7,E,2,1,138,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,9,13.3,E,3,,52,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,10,19.9,E,2,1,190,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,11,27.3,E,2,3,452,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,12,29.2,E,1,2,568,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,13,25.4,E,2,2,366,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,14,28.1,E,1,2,500,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,15,29.6,E,1,7,610,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,16,25.9,E,1,2,384,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,17,28.2,E,1,2,520,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,18,24.1,E,2,3,328,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,19,24.8,E,2,2,358,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,20,24.8,E,2,3,338,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,21,13.7,E,3,,58,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,22,12.7,E,3,,42,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,23,18.3,E,1,1,160,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,24,17.7,E,1,1,134,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,23,1,BPLE,SNA,25,13.1,E,3,,48,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,1,30.3,E,2,2,614,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,2,23.1,E,2,2,300,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,3,33.8,E,2,3,818,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,4,29.9,E,2,2,628,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,5,29.2,E,1,3,590,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,6,30.2,E,1,3,624,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,7,25.1,E,1,2,402,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,8,28.4,E,1,2,524,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,9,37.5,E,1,2,1184,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,10,33.7,E,2,2,782,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,11,37.7,E,1,2,1120,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,12,28.4,E,2,2,536,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,13,24.7,E,2,2,370,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,14,25.3,E,1,2,378,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,15,28.9,E,2,3,560,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,16,27.1,E,2,2,492,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,17,30,E,1,2,600,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,18,28.5,E,2,2,632,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,19,45.3,E,2,7,2052,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,24,1,BPLE,SNA,20,39.7,E,2,2,1424,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,1,29.1,E,1,2,556,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,2,28,E,2,2,516,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,3,28.4,E,2,2,510,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,4,32.1,E,2,2,776,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,5,26.6,E,1,2,432,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,6,29.8,E,2,2,628,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,7,34.9,E,2,2,942,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,8,26.6,E,2,2,472,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,9,30.3,E,2,3,690,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,10,32.1,E,2,2,750,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,11,28.8,E,2,2,572,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,12,25.9,E,1,3,398,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,13,35.1,E,2,2,986,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,14,34.6,E,2,2,918,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,15,26.6,E,2,2,422,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,16,28.7,E,2,2,574,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,17,39.2,E,1,2,1226,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,18,26.9,E,1,3,440,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,19,27.7,E,2,3,484,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,20,36.2,E,1,2,1072,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,21,47.3,E,1,2,2298,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,22,42.6,E,1,2,1486,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,23,19.2,E,2,1,164,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,24,19.8,E,1,1,184,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,25,11.7,E,3,,34,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,25,1,BPLE,SNA,26,9.2,E,3,,16,,,,,1,,1,INT201803,18/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,1,28.1,E,2,2,476,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,2,30.8,E,2,2,628,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,3,19.4,E,2,1,178,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,4,26.8,E,2,2,420,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,5,24.9,E,2,2,354,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,6,29.2,E,1,2,546,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,7,27.1,E,2,2,498,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,8,27.4,E,1,2,470,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,9,31.4,E,1,,686,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,10,38.6,E,2,2,1162,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,11,26.9,E,2,2,424,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,12,26.9,E,1,2,454,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,13,29.7,E,2,2,570,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,14,27,E,1,2,558,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,15,28.9,E,1,2,532,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,16,27.1,E,1,2,464,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,17,24.4,E,2,2,344,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,18,20.1,E,2,2,188,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,19,21.1,E,2,2,230,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,20,18.2,E,2,1,148,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,21,20.3,E,1,1,174,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,22,20.4,E,1,1,180,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,23,19.8,E,2,1,184,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,24,20.9,E,2,1,196,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,25,20.4,E,2,2,190,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,26,21.7,E,2,2,212,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,26,1,BPLE,SNA,27,20.1,E,1,1,168,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,1,38.1,E,1,2,1220,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,2,32.1,E,1,3,670,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,3,35.8,E,1,2,910,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,4,38.6,E,1,2,1324,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,5,25.2,E,1,1,376,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,6,30,E,2,2,588,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,7,42.5,E,2,2,1692,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,8,36.4,E,2,2,1052,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,9,40.3,E,2,2,1386,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,10,33.8,E,1,2,860,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,11,29.4,E,2,2,546,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,12,26.8,E,2,2,484,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,13,30.7,E,2,3,700,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,14,28.4,E,2,2,528,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,15,26.7,E,1,2,492,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,16,25,E,2,2,334,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,17,25.1,E,2,2,338,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,18,21.3,E,1,1,312,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,19,26,E,2,2,388,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,20,18.4,E,2,1,136,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,21,50.9,E,2,2,2420,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,27,1,BPLE,SNA,22,50.3,E,2,2,2382,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,28,1,BPLE,SNA,1,31.9,E,2,3,680,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,28,1,BPLE,SNA,2,33.3,E,2,3,832,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,28,1,BPLE,SNA,3,34.2,E,2,3,930,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,28,1,BPLE,SNA,4,36,E,2,3,1108,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,28,1,BPLE,SNA,5,36.4,E,1,4,1092,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,28,1,BPLE,SNA,6,38.2,E,1,3,1254,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,28,1,BPLE,SNA,7,37.3,E,2,3,1256,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,1,32.5,E,1,2,726,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,2,33.8,E,2,2,906,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,3,29.5,E,1,3,604,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,4,31.9,E,2,2,808,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,5,31.2,E,2,2,680,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,6,38.4,E,2,2,1180,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,7,30.6,E,2,2,672,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,8,36.2,E,2,2,978,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,9,36.1,E,1,3,1000,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,10,35.6,E,1,2,966,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,11,34,E,2,2,818,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,12,37.5,E,2,2,1130,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,13,33.6,E,1,2,824,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,14,35,E,1,2,1106,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,15,31.3,E,1,4,668,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,16,26.8,E,2,2,426,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,17,32.5,E,2,2,794,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,18,34.7,E,2,2,910,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,19,38.1,E,2,2,1280,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,20,41.7,E,1,7,1388,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,21,35,E,2,2,954,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,22,34.4,E,2,7,894,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,23,38.3,E,1,7,1224,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,24,28.9,E,2,3,580,,,,,1,,1,INT201803,19/02/2020,
KAH,2020,kah2001,29,1,BPLE,SNA,25,25.6,E,2,2,378,,,,,1,,1,INT201803,19/02/2020,
